id,text,exact_label,label,tokens,lemmas,upos
2822427247817005,Strange how they demand action against homophobia and yet make offensive comments about Jesus and religion. If they want respect and tolerance then they have to demonstrate it as well.,Acceptable speech,0,Strange how they demand action against homophobia and yet make offensive comments about Jesus and religion . If they want respect and tolerance then they have to demonstrate it as well .,Strange how they demand action against homophobia and yet make offensive comment about Jesus and religion . if they want respect and tolerance then they have to demonstrate it as well .,ADJ ADV PRON VERB NOUN ADP NOUN CCONJ CCONJ VERB ADJ NOUN ADP PROPN CCONJ NOUN PUNCT SCONJ PRON VERB NOUN CCONJ NOUN ADV PRON VERB PART VERB PRON ADV ADV PUNCT
2824211487638581,"My moto is..""It's Adam & Eve not..Adam & STEVE"".",Background offensive,1,"My moto is .. "" It 's Adam & Eve not .. Adam & STEVE "" .","my moto be .. "" it be Adam & Eve not .. Adam & STEVE "" .",PRON NOUN AUX PUNCT PUNCT PRON AUX PROPN CCONJ PROPN PART PUNCT PROPN CCONJ PROPN PUNCT PUNCT
2822253071167756,"Why do they realy  need to get legally  married,,more  headaches for courts and more money for solicitors and legal representatives , it is just  chaotic time for law makers ,, Is it beacause they want to feel ( normal) part of society , why cant they just  live like they have being doing for  along time now ?? the weird thing is some of them they want to adopt ..that is sick .",Background offensive,1,"Why do they realy need to get legally married , , more headaches for courts and more money for solicitors and legal representatives , it is just chaotic time for law makers , , Is it beacause they want to feel ( normal ) part of society , why cant they just live like they have being doing for along time now ?? the weird thing is some of them they want to adopt .. that is sick .","why do they realy need to get legally marry , , more headach for court and more money for solicitor and legal representative , it be just chaotic time for law maker , , be it beacause they want to feel ( normal ) part of society , why cant they just live like they have be do for along time now ?? the weird thing be some of they they want to adopt .. that be sick .",ADV AUX PRON ADV VERB PART VERB ADV VERB PUNCT PUNCT ADJ NOUN ADP NOUN CCONJ ADJ NOUN ADP NOUN CCONJ ADJ NOUN PUNCT PRON AUX ADV ADJ NOUN ADP NOUN NOUN PUNCT PUNCT AUX PRON SCONJ PRON VERB PART VERB PUNCT ADJ PUNCT NOUN ADP NOUN PUNCT ADV AUX PRON ADV VERB SCONJ PRON AUX AUX VERB ADP ADP NOUN ADV PUNCT DET ADJ NOUN AUX DET ADP PRON PRON VERB PART VERB PUNCT PRON AUX ADJ PUNCT
2822184611174602,Funny how they said the gay would be bullied iv only seen this kind of stuff from the no side,Acceptable speech,0,Funny how they said the gay would be bullied iv only seen this kind of stuff from the no side,funny how they say the gay would be bully iv only see this kind of stuff from the no side,ADJ ADV PRON VERB DET NOUN AUX AUX VERB PROPN ADV VERB DET NOUN ADP NOUN ADP DET DET NOUN
2825624430830620,It seems that it's always the liberal side that gets ugly and hateful.,Other offensive,1,It seems that it 's always the liberal side that gets ugly and hateful .,it seem that it be always the liberal side that get ugly and hateful .,PRON VERB SCONJ PRON AUX ADV DET ADJ NOUN PRON VERB ADJ CCONJ ADJ PUNCT
2823815861011477,"The Bible, Torah, Koran, they are the claim not the proof.",Acceptable speech,0,"The Bible , Torah , Koran , they are the claim not the proof .","the Bible , Torah , Koran , they be the claim not the proof .",DET PROPN PUNCT PROPN PUNCT PROPN PUNCT PRON AUX DET NOUN ADV DET NOUN PUNCT
2824807930912270,What ever happened to being able to disagree with another view.  smh,Acceptable speech,0,What ever happened to being able to disagree with another view . smh,what ever happen to be able to disagree with another view . smh,PRON ADV VERB SCONJ AUX ADJ PART VERB ADP DET NOUN PUNCT INTJ
2823302677729462,"Lefties have no respect for democracy, just Marxist thugs!",Other offensive,1,"Lefties have no respect for democracy , just Marxist thugs !","Lefties have no respect for democracy , just Marxist thug !",NOUN VERB DET NOUN ADP NOUN PUNCT ADV ADJ NOUN PUNCT
2824374614288935,The tolerance of the left,Acceptable speech,0,The tolerance of the left,the tolerance of the left,DET NOUN ADP DET NOUN
2823627381030325,So nice when everyone lives and let live.,Acceptable speech,0,So nice when everyone lives and let live .,so nice when everyone live and let live .,ADV ADJ ADV PRON VERB CCONJ VERB VERB PUNCT
2822111241181939,"Gotta weigh up the for's and against.Forget about grandchildren,yet welcome happiness???????",Acceptable speech,0,"Gotta weigh up the for 's and against . Forget about grandchildren , yet welcome happiness ???????","Gotta weigh up the for 's and against . forget about grandchild , yet welcome happiness ???????",AUX VERB ADP DET ADP PART CCONJ ADP PUNCT VERB ADP NOUN PUNCT CCONJ ADJ NOUN PUNCT
2825036947556035,It's just a marriage. ....no need to label it 'gay' although I'm sure everyone would be happy x,Acceptable speech,0,It 's just a marriage . .... no need to label it ' gay ' although I 'm sure everyone would be happy x,it be just a marriage . .... no need to label it ' gay ' although I be sure everyone would be happy x,PRON AUX ADV DET NOUN PUNCT PUNCT DET VERB PART VERB PRON PUNCT ADJ PUNCT SCONJ PRON AUX ADJ PRON AUX AUX ADJ PUNCT
2822090794517317,What is so serious about dis sex dat u pple are fighting over it.,Acceptable speech,0,What is so serious about dis sex dat u pple are fighting over it .,what be so serious about do sex that u pple be fight over it .,PRON AUX ADV ADJ ADP NOUN NOUN ADP PRON PRON AUX VERB ADP PRON PUNCT
2824556777604052,that's lefty nazis for you. Mustn't go against the tide....,Other offensive,1,that 's lefty nazis for you . Must n't go against the tide ....,that be lefty nazis for you . must not go against the tide ....,PRON AUX ADJ NOUN ADP PRON PUNCT AUX PART VERB ADP DET NOUN PUNCT
2823499114376485,It's a definite no for me.  That kind of thing is just wrong.  No other way to put that.,Background offensive,1,It 's a definite no for me . That kind of thing is just wrong . No other way to put that .,it be a definite no for I . that kind of thing be just wrong . no other way to put that .,PRON AUX DET ADJ DET ADP PRON PUNCT DET NOUN ADP NOUN AUX ADV ADJ PUNCT DET ADJ NOUN PART VERB PRON PUNCT
2822794681113595,The lefties are always like this in any country - bullying thugs.,Other offensive,1,The lefties are always like this in any country - bullying thugs .,the lefty be always like this in any country - bullying thug .,DET NOUN AUX ADV ADP PRON ADP DET NOUN PUNCT NOUN NOUN PUNCT
2822848354441561,How could they just another heart warming story.,Acceptable speech,0,How could they just another heart warming story .,how could they just another heart warming story .,ADV AUX PRON ADV DET NOUN NOUN NOUN PUNCT
2822317237828006,lgbt marriage is not acceptable anywhere and anytime.,Background offensive,1,lgbt marriage is not acceptable anywhere and anytime .,lgbt marriage be not acceptable anywhere and anytime .,ADJ NOUN AUX PART ADJ ADV CCONJ ADV PUNCT
2822568117802918,Hey it's not violence if the liberals did it.,Other offensive,1,Hey it 's not violence if the liberals did it .,hey it be not violence if the liberal do it .,INTJ PRON AUX PART NOUN SCONJ DET NOUN VERB PRON PUNCT
2822745411118522,"Teach ""tolerance"" with violence???",Acceptable speech,0,"Teach "" tolerance "" with violence ???","Teach "" tolerance "" with violence ???",VERB PUNCT NOUN PUNCT ADP NOUN PUNCT
2822998581093205,"Funny, they protest everything but can't handle it",Acceptable speech,0,"Funny , they protest everything but ca n't handle it","funny , they protest everything but can not handle it",ADJ PUNCT PRON VERB PRON CCONJ AUX PART VERB PRON
2822124524513944,Free speech is dead in Australia. 😓,Acceptable speech,0,Free speech is dead in Australia . 😓,free speech be dead in Australia . 😓,ADJ NOUN AUX ADJ ADP PROPN PUNCT PROPN
2822097054516691,crazy yes voters,Other offensive,1,crazy yes voters,crazy yes voter,ADJ INTJ NOUN
2822262287833501,Vote no,Acceptable speech,0,Vote no,vote no,VERB INTJ
2822089981184065,It's a no from me 🍺 cheers,Acceptable speech,0,It 's a no from me 🍺 cheers,it be a no from I 🍺 cheer,PRON AUX DET DET ADP PRON ADP NOUN
2822141787845551,Enjoy hell,Other offensive,1,Enjoy hell,enjoy hell,VERB NOUN
2822162897843440,Fair enough Frank...no one deserves to be bullied for voting yes or no,Acceptable speech,0,Fair enough Frank ... no one deserves to be bullied for voting yes or no,fair enough Frank ... no one deserve to be bully for voting yes or no,ADJ ADJ PROPN PUNCT DET NOUN VERB PART AUX VERB SCONJ VERB INTJ CCONJ INTJ
2822239384502458,Manny Mendoza  I'm going to hell for voting no you poor little wanker 😂😂😂,Other offensive,1,Manny Mendoza I 'm going to hell for voting no you poor little wanker 😂😂😂,Manny Mendoza I be go to hell for voting no you poor little wanker 😂😂😂,PROPN PROPN PRON AUX VERB ADP NOUN SCONJ VERB DET PRON ADJ ADJ NOUN NOUN
2822340177825712,Manny Mendoza looks like you'll be going express all the way to Hell for your bullying everyone that doesn't agree with you,Other offensive,1,Manny Mendoza looks like you 'll be going express all the way to Hell for your bullying everyone that does n't agree with you,Manny Mendoza look like you will be go express all the way to Hell for you bullying everyone that do not agree with you,PROPN PROPN VERB SCONJ PRON AUX AUX VERB ADP DET DET NOUN ADP PROPN ADP PRON VERB PRON PRON AUX PART VERB ADP PRON
2822538467805883,"@Manny Mendoza
#saynotocorn",Acceptable speech,0,@ Manny Mendoza #saynotocorn,@ Manny Mendoza #saynotocorn,SYM PROPN PROPN NOUN
2822608101132253,Leita Martyn go to hell,Other offensive,1,Leita Martyn go to hell,Leita Martyn go to hell,PROPN PROPN VERB ADP NOUN
2822610004465396,look at the bigots defend discrimination,Other offensive,1,look at the bigots defend discrimination,look at the bigot defend discrimination,VERB ADP DET NOUN VERB NOUN
2822615661131497,Leita has been trolling me all night....poor lonely fat troll,Other offensive,1,Leita has been trolling me all night .... poor lonely fat troll,Leita have be trolling I all night .... poor lonely fat troll,PROPN AUX AUX VERB PRON DET NOUN PUNCT ADJ ADJ ADJ NOUN
2822935604432836,Best place for gays is in hell,Background offensive,1,Best place for gays is in hell,best place for gays be in hell,ADJ NOUN ADP NOUN AUX ADP NOUN
2822181771174886,No worries  .world  is ending  soon.,Acceptable speech,0,No worries . world is ending soon .,no worry . world be end soon .,DET NOUN PUNCT NOUN AUX VERB ADV PUNCT
2822634827796247,It's definitely ok to vote No with me !!,Acceptable speech,0,It 's definitely ok to vote No with me !!,it be definitely ok to vote no with I !!,PRON AUX ADV ADJ PART VERB INTJ ADP PRON PUNCT
2822949864431410,Got married once . Never will again,Acceptable speech,0,Got married once . Never will again,get marry once . never will again,AUX VERB ADV PUNCT ADV AUX ADV
2822217451171318,Perverts!!,Background offensive,1,Perverts !!,pervert !!,NOUN PUNCT
2822251567834573,I think you have enough issues in Kenya to be worrying about what's going on here,Acceptable speech,0,I think you have enough issues in Kenya to be worrying about what 's going on here,I think you have enough issue in Kenya to be worry about what be go on here,PRON VERB PRON VERB ADJ NOUN ADP PROPN PART AUX VERB SCONJ PRON AUX VERB ADP ADV
2827318990661164,Who said am worried?just called it as it is..swallow that.,Acceptable speech,0,Who said am worried ? just called it as it is .. swallow that .,who say be worried ? just call it as it be .. swallow that .,PRON VERB AUX ADJ PUNCT ADV VERB PRON SCONJ PRON AUX PUNCT VERB PRON PUNCT
2822772564449140,VOTE NO,Acceptable speech,0,VOTE NO,vote no,VERB INTJ
2822062614520135,Bigots are disgusting,Other offensive,1,Bigots are disgusting,Bigots be disgusting,NOUN AUX ADJ
2822097411183322,"I definitely think you're a bigot. Being intolerant of bigots makes you a bigot. Look it up, bigot!",Other offensive,1,"I definitely think you 're a bigot . Being intolerant of bigots makes you a bigot . Look it up , bigot !","I definitely think you be a bigot . be intolerant of bigot make you a bigot . look it up , bigot !",PRON ADV VERB PRON AUX DET NOUN PUNCT AUX ADJ ADP NOUN VERB PRON DET NOUN PUNCT VERB PRON ADP PUNCT VERB PUNCT
2822099881183075,Are u drunk? And did u just admit to being a bigot? Wow,Other offensive,1,Are u drunk ? And did u just admit to being a bigot ? Wow,be u drunk ? and do u just admit to be a bigot ? wow,AUX PRON ADJ PUNCT CCONJ AUX PRON ADV VERB SCONJ AUX DET NOUN PUNCT INTJ
2822104804515916,Ooooh ur from west virginia.... that explains the stupidity,Other offensive,1,Ooooh ur from west virginia .... that explains the stupidity,Ooooh you from west virginia .... that explain the stupidity,INTJ PRON ADP PROPN PROPN PUNCT PRON VERB DET NOUN
2822184067841323,Manny is a Social Justice Warrior robot.,Other offensive,1,Manny is a Social Justice Warrior robot .,Manny be a social Justice Warrior robot .,PROPN AUX DET ADJ PROPN PROPN NOUN PUNCT
2822185017841228,Says the bigot,Other offensive,1,Says the bigot,say the bigot,VERB DET NOUN
2822218701171193,Bigot bigot bigot.  Bla Bla Bla.   Can't you think of another word?  Bigot is so 2016.,Other offensive,1,Bigot bigot bigot . Bla Bla Bla . Ca n't you think of another word ? Bigot is so 2016 .,Bigot bigot bigot . Bla Bla Bla . can not you think of another word ? Bigot be so 2016 .,ADJ NOUN NOUN PUNCT INTJ INTJ INTJ PUNCT AUX PART PRON VERB ADP DET NOUN PUNCT NOUN AUX ADV NUM PUNCT
2822221107837619,5 friends no pics? Nice fake trolling account,Other offensive,1,5 friends no pics ? Nice fake trolling account,5 friend no pic ? nice fake trolling account,NUM NOUN DET NOUN PUNCT ADJ ADJ NOUN NOUN
2823055707754159,I will vote No,Acceptable speech,0,I will vote No,I will vote no,PRON AUX VERB INTJ
2822277581165305,DOGS!,Background offensive,1,DOGS !,dog !,NOUN PUNCT
2822416537818076,DISCUSTING GAY,Background offensive,1,DISCUSTING GAY,discusting gay,VERB PROPN
2823164287743301,ur name is disgusting,Other offensive,1,ur name is disgusting,you name be disgusting,PRON NOUN AUX ADJ
2825164664209930,SODOMY IS PROHIBITED IN THE BIBLE AND IN ALL MAJOUR RELIGIONS,Background offensive,1,SODOMY IS PROHIBITED IN THE BIBLE AND IN ALL MAJOUR RELIGIONS,sodomy be prohibit in the bible and in all MAJOUR religion,NOUN AUX VERB ADP DET PROPN CCONJ ADP DET PROPN PROPN
