id,text,exact_label,label,tokens,lemmas,upos
965674,judges are to scared of upsetting the european court of human rights easyer to upset the british people if he was back home he would be dead for doing this here he will be in the cushyest prison untill hes released with a furnished home and a new id and a british passport theres a very simple solution kick them all out,Background offensive,1,judges are to scared of upsetting the european court of human rights easyer to upset the british people if he was back home he would be dead for doing this here he will be in the cushyest prison untill hes released with a furnished home and a new id and a british passport there s a very simple solution kick them all out,judge be to scared of upsetting the european court of human rights easyer to upset the british people if he be back home he would be dead for do this here he will be in the cushyest prison untill he release with a furnish home and a new id and a british passport there be a very simple solution kick they all out,NOUN AUX PART ADJ ADV ADJ DET ADJ NOUN ADP ADJ NOUN ADV PART VERB DET ADJ NOUN SCONJ PRON AUX ADV ADV PRON AUX AUX ADJ SCONJ VERB PRON ADV PRON AUX AUX ADP DET ADJ NOUN SCONJ AUX VERB ADP DET VERB NOUN CCONJ DET ADJ NOUN CCONJ DET ADJ NOUN PRON AUX DET ADV ADJ NOUN VERB PRON DET ADP
965864,@Andy Burne trouble is someone like me would look a little out of place in a far right group in England but maybe you need a Wikileaks style drop in box where people might want to whistle blow. I could tell you some hairy stories about 'respectable' council employees and cases I know about on here.,Acceptable speech,0,@ Andy Burne trouble is someone like me would look a little out of place in a far right group in England but maybe you need a Wikileaks style drop in box where people might want to whistle blow . I could tell you some hairy stories about ' respectable ' council employees and cases I know about on here .,@ Andy Burne trouble be someone like I would look a little out of place in a far right group in England but maybe you need a Wikileaks style drop in box where people might want to whistle blow . I could tell you some hairy story about ' respectable ' council employee and case I know about on here .,SYM PROPN PROPN NOUN AUX PRON ADP PRON AUX VERB DET ADJ ADP ADP NOUN ADP DET ADV ADJ NOUN ADP PROPN CCONJ ADV PRON VERB DET PROPN NOUN NOUN ADP NOUN ADV NOUN AUX VERB PART VERB NOUN PUNCT PRON AUX VERB PRON DET ADJ NOUN ADP PUNCT ADJ PUNCT NOUN NOUN CCONJ NOUN PRON VERB ADP ADP ADV PUNCT
965977,Makes you proud of our legal system. Plenty wrong with a country whose judges hjave no sense of reality.,Other offensive,1,Makes you proud of our legal system . Plenty wrong with a country whose judges hjave no sense of reality .,make you proud of we legal system . plenty wrong with a country whose judge hjave no sense of reality .,VERB PRON ADJ ADP PRON ADJ NOUN PUNCT NOUN ADJ ADP DET NOUN PRON NOUN VERB DET NOUN ADP NOUN PUNCT
965985,"take him in a room with a sharp knife and peel his skin off very very slowly,when hes done do the same to the judge",Background violence,1,"take him in a room with a sharp knife and peel his skin off very very slowly , when hes done do the same to the judge","take he in a room with a sharp knife and peel he skin off very very slowly , when he do do the same to the judge",VERB PRON ADP DET NOUN ADP DET ADJ NOUN CCONJ VERB PRON NOUN ADV ADV ADV ADV PUNCT ADV AUX VERB VERB DET ADJ ADP DET NOUN
966108,"@Andy Burne - instead of a far right party, why not just try and get the Conservatives to act like the Right of Centre party they always used to be. Held back by the LibDems and too eager to please everyone; the three main parties need to go back their roots rather than becoming anodine versions of each other.",Acceptable speech,0,"@ Andy Burne - instead of a far right party , why not just try and get the Conservatives to act like the Right of Centre party they always used to be . Held back by the LibDems and too eager to please everyone ; the three main parties need to go back their roots rather than becoming anodine versions of each other .","@ Andy Burne - instead of a far right party , why not just try and get the Conservatives to act like the Right of Centre party they always use to be . hold back by the LibDems and too eager to please everyone ; the three main party need to go back they root rather than become anodine version of each other .",SYM PROPN PROPN PUNCT ADV ADP DET ADJ ADJ NOUN PUNCT ADV PART ADV VERB CCONJ VERB DET PROPN PART VERB SCONJ DET PROPN ADP PROPN PROPN PRON ADV VERB PART AUX PUNCT VERB ADV ADP DET PROPN CCONJ ADV ADJ PART INTJ PRON PUNCT DET NUM ADJ NOUN VERB PART VERB ADV PRON NOUN ADV SCONJ VERB ADJ NOUN ADP DET ADJ PUNCT
966163,@Andy Burne...thank you,Acceptable speech,0,@ Andy Burne ... thank you,@ Andy Burne ... thank you,SYM PROPN PROPN PUNCT VERB PRON
967373,"Its not the judges fault, its the lawmakers fault.",Other offensive,1,"It s not the judges fault , it s the lawmakers fault .","it be not the judge fault , it be the lawmaker fault .",PRON AUX PART DET NOUN NOUN PUNCT PRON AUX DET NOUN NOUN PUNCT
2774765165916547,Invaders. And these stupid governments just let them do it while giving you hassle at the airport over minor things. Civil war is imminent.,Background offensive,1,Invaders . And these stupid governments just let them do it while giving you hassle at the airport over minor things . Civil war is imminent .,Invaders . and these stupid government just let they do it while give you hassle at the airport over minor thing . civil war be imminent .,NOUN PUNCT CCONJ DET ADJ NOUN ADV VERB PRON VERB PRON SCONJ VERB PRON NOUN ADP DET NOUN ADP ADJ NOUN PUNCT ADJ NOUN AUX ADJ PUNCT
2774949475898116,And what country would that be?,Acceptable speech,0,And what country would that be ?,and what country would that be ?,CCONJ DET NOUN AUX PRON AUX PUNCT
2774956339230763,Anywhere in europe,Acceptable speech,0,Anywhere in europe,anywhere in europe,ADV ADP PROPN
2775086709217726,"INVADERS! right,like a european conquers in Africa,Latin América and Asia hundred years ago.....",Background offensive,1,"INVADERS ! right , like a european conquers in Africa , Latin América and Asia hundred years ago .....","invader ! right , like a european conquer in Africa , Latin América and Asia hundred year ago .....",NOUN PUNCT ADV PUNCT ADP DET ADJ NOUN ADP PROPN PUNCT PROPN PROPN CCONJ PROPN NUM NOUN ADV PUNCT
2775401765852887,Shoow Tiime  We do not live in the past. Thinking on those lines is the same as ISIS. And even hitler.,Acceptable speech,0,Shoow Tiime We do not live in the past . Thinking on those lines is the same as ISIS . And even hitler .,shoow Tiime we do not live in the past . think on those line be the same as ISIS . and even hitler .,PROPN PROPN PRON AUX PART VERB ADP DET NOUN PUNCT VERB ADP DET NOUN AUX DET ADJ ADP PROPN PUNCT CCONJ ADV PROPN PUNCT
2775434959182901,Shoow Tiime  in the past there was work for everybody...,Acceptable speech,0,Shoow Tiime in the past there was work for everybody ...,shoow Tiime in the past there be work for everybody ...,PROPN PROPN ADP DET ADJ PRON VERB NOUN ADP PRON PUNCT
2776337649092632,They are not migrants. Those young men are mercenaries.,Background offensive,1,They are not migrants . Those young men are mercenaries .,they be not migrant . those young man be mercenary .,PRON AUX PART NOUN PUNCT DET ADJ NOUN AUX NOUN PUNCT
2777883562271374,Hugh Mungus,Acceptable speech,0,Hugh Mungus,hugh Mungus,PROPN PROPN
2774727612586969,This issue will not be resolved unless stability is brought to Libya. A country which was once one of the best countries in the world under Gaddafi,Acceptable speech,0,This issue will not be resolved unless stability is brought to Libya . A country which was once one of the best countries in the world under Gaddafi,this issue will not be resolve unless stability be bring to Libya . a country which be once one of the best country in the world under Gaddafi,DET NOUN AUX PART AUX VERB SCONJ NOUN AUX VERB ADP PROPN PUNCT DET NOUN PRON AUX ADV NUM ADP DET ADJ NOUN ADP DET NOUN ADP PROPN
2774745329251864,"if you are going to report this then please use the correct term,  ILLEGAL IMMIGRANTS",Background offensive,1,"if you are going to report this then please use the correct term , ILLEGAL IMMIGRANTS","if you be go to report this then please use the correct term , ILLEGAL immigrant",SCONJ PRON AUX VERB PART VERB PRON ADV INTJ VERB DET ADJ NOUN PUNCT ADJ NOUN
2774896842570046,Leaving their woman and children behind to their own fate as they come to europe. How do the one world lefties debate that ine when crying about the poor immigrants,Background offensive,1,Leaving their woman and children behind to their own fate as they come to europe . How do the one world lefties debate that ine when crying about the poor immigrants,leave they woman and child behind to they own fate as they come to europe . how do the one world lefty debate that ine when cry about the poor immigrant,VERB PRON NOUN CCONJ NOUN ADP ADP PRON ADJ NOUN SCONJ PRON VERB ADP PROPN PUNCT ADV AUX DET NUM NOUN NOUN VERB DET NOUN ADV VERB ADP DET ADJ NOUN
2774754489250948,Before their country was destabilised in the name of Western democracy these occurences weren't there. The result of putting your nose where it don't belong,Other offensive,1,Before their country was destabilised in the name of Western democracy these occurences were n't there . The result of putting your nose where it do n't belong,before they country be destabilise in the name of western democracy these occurence be not there . the result of put you nose where it do not belong,SCONJ PRON NOUN AUX VERB ADP DET NOUN ADP ADJ NOUN DET NOUN AUX PART ADV PUNCT DET NOUN SCONJ VERB PRON NOUN ADV PRON AUX PART VERB
2774771259249271,"Just copy and paste Zane post. Same reply from me. I am Harry Potter. Lord Potter to you, thank you",Acceptable speech,0,"Just copy and paste Zane post . Same reply from me . I am Harry Potter . Lord Potter to you , thank you","just copy and paste Zane post . same reply from I . I be Harry Potter . Lord Potter to you , thank you",ADV VERB CCONJ VERB PROPN PROPN PUNCT ADJ NOUN ADP PRON PUNCT PRON AUX PROPN PROPN PUNCT PROPN PROPN ADP PRON PUNCT VERB PRON
2775361262523604,So there is a war in Morocco?Tunisia?,Acceptable speech,0,So there is a war in Morocco ? Tunisia ?,so there be a war in Morocco ? Tunisia ?,ADV PRON VERB DET NOUN ADP PROPN PUNCT PROPN PUNCT
2776152619111135,When any country is destabilized it's used as a route.,Acceptable speech,0,When any country is destabilized it 's used as a route .,when any country be destabilize it be use as a route .,ADV DET NOUN AUX VERB PRON AUX VERB ADP DET NOUN PUNCT
2774906642569066,"*European Union
Alot of Europe is actually completly fine like Poland and the Swiss.",Acceptable speech,0,* European Union Alot of Europe is actually completly fine like Poland and the Swiss .,* european union alot of Europe be actually completly fine like Poland and the swiss .,PUNCT ADJ NOUN NOUN ADP PROPN AUX ADV ADV ADJ ADP PROPN CCONJ DET PROPN PUNCT
2775364099189987,Libyans overthrew and killed Khaddafi themselves.,Acceptable speech,0,Libyans overthrew and killed Khaddafi themselves .,Libyans overthrew and kill Khaddafi themselves .,PROPN VERB CCONJ VERB PROPN PRON PUNCT
2775986319127765,Nia ...but hillary the witch was involved ! She & mama Merkel are the worst women  in history !,Other offensive,1,Nia ... but hillary the witch was involved ! She & mama Merkel are the worst women in history !,Nia ... but hillary the witch be involved ! she & mama Merkel be the worst woman in history !,PROPN PUNCT CCONJ PROPN DET NOUN AUX ADJ PUNCT PRON CCONJ PROPN PROPN AUX DET ADJ NOUN ADP NOUN PUNCT
2776312615761802,Jordan. Switzerland is not in EU.,Acceptable speech,0,Jordan . Switzerland is not in EU .,Jordan . Switzerland be not in EU .,PROPN PUNCT PROPN AUX PART ADP PROPN PUNCT
2776330192426711,"Jordan Birt,poland? Are u kidding?",Acceptable speech,0,"Jordan Birt , poland ? Are u kidding ?","Jordan Birt , poland ? be u kid ?",PROPN PROPN PUNCT PROPN PUNCT AUX PRON VERB PUNCT
2774939245899139,We in Europe no longer feel safe and the governments we are paying huge taxes to have broken their contracts with their people. They do not protect us.,Other offensive,1,We in Europe no longer feel safe and the governments we are paying huge taxes to have broken their contracts with their people . They do not protect us .,we in Europe no longer feel safe and the government we be pay huge tax to have break they contract with they people . they do not protect we .,PRON ADP PROPN ADV ADV VERB ADJ CCONJ DET NOUN PRON AUX VERB ADJ NOUN PART AUX VERB PRON NOUN ADP PRON NOUN PUNCT PRON AUX PART VERB PRON PUNCT
